timestamp,speed_knots,course_bearing,wind_direction,wind_angle,tack,point_of_sail,speed_knots_smooth,course_bearing_smooth,wind_angle_bin
2025-06-28 09:13:58.900000+00:00,6.5090266524095535,4.990236045428844,112.0,72.99023604542884,port,Close Reach,6.3868359631161,9.663021410906458,70.0
2025-06-28 09:14:00.900000+00:00,6.667858548923494,17.006541027674132,112.0,85.00654102767413,port,Beam Reach,6.3868359631161,9.663021410906458,80.0
2025-06-28 09:14:02.900000+00:00,6.194580611152993,12.314028288138331,112.0,80.31402828813833,port,Beam Reach,6.3868359631161,9.663021410906458,80.0
2025-06-28 09:14:04.900000+00:00,6.381245403956631,2.260011997444451,112.0,70.26001199744445,port,Close Reach,6.331429614836887,10.406822245562546,70.0
2025-06-28 09:14:06.900000+00:00,6.181468599137829,11.744289695846533,112.0,79.74428969584653,port,Close Reach,6.2099044617458325,7.60055610993403,70.0
2025-06-28 09:14:08.900000+00:00,6.231994911013491,8.709240218709283,112.0,76.70924021870928,port,Close Reach,6.081982965971312,75.70651297207847,70.0
2025-06-28 09:14:10.900000+00:00,6.0602327834682175,2.975210349531551,112.0,70.97521034953155,port,Close Reach,5.994532189491427,75.25451057258958,70.0
2025-06-28 09:14:12.900000+00:00,5.554973132280388,352.84381259886055,112.0,60.84381259886055,port,Close Reach,6.078883281250342,73.56104598058538,60.0
2025-06-28 09:14:14.900000+00:00,5.943991521557209,0.0,112.0,68.0,port,Close Reach,6.243050347884439,72.84268762636749,60.0
2025-06-28 09:14:16.900000+00:00,6.603224057932406,3.2769667358255106,112.0,71.27696673582551,port,Close Reach,6.266175140705729,73.06542888400561,70.0
2025-06-28 09:14:18.900000+00:00,7.052830244183973,5.117448447619836,112.0,73.11744844761984,port,Close Reach,6.388812934045626,3.0812824429357533,70.0
2025-06-28 09:14:20.900000+00:00,6.175856747574674,4.08891663772215,112.0,72.08891663772215,port,Close Reach,6.540173598902292,3.1888664012663526,70.0
2025-06-28 09:14:22.900000+00:00,6.168162098979868,2.9230803935112704,112.0,70.92308039351127,port,Close Reach,6.474180424430822,2.993253196802857,70.0
2025-06-28 09:14:24.900000+00:00,6.700794845840544,0.5379197916529961,112.0,68.537919791653,port,Close Reach,6.327881360159774,3.4564514052916477,60.0
2025-06-28 09:14:26.900000+00:00,6.273258185575046,2.298900713508033,112.0,70.29890071350803,port,Close Reach,6.5297375241044575,5.064667947191936,70.0
2025-06-28 09:14:28.900000+00:00,6.321334922828738,7.43343949006379,112.0,75.43343949006379,port,Close Reach,6.767829488516796,5.068096397316083,70.0
2025-06-28 09:14:30.900000+00:00,7.18513756729809,12.129999347223588,112.0,80.12999934722359,port,Beam Reach,6.725090567763926,76.62708900684333,80.0
2025-06-28 09:14:32.900000+00:00,7.358621921041559,2.9402226441320067,112.0,70.940222644132,port,Close Reach,6.72414391322444,76.28231089478865,70.0
2025-06-28 09:14:34.900000+00:00,6.487100242076196,358.33288283928925,112.0,66.33288283928925,port,Close Reach,6.6303788319268735,75.65866029110275,60.0
2025-06-28 09:14:36.900000+00:00,6.268524912877616,0.5750101532345866,112.0,68.57501015323459,port,Close Reach,6.368711801869571,74.58511521780117,60.0
2025-06-28 09:14:38.900000+00:00,5.852509516340906,4.31518647163432,112.0,72.31518647163432,port,Close Reach,6.281746034246469,74.51783015800027,70.0
2025-06-28 09:14:40.900000+00:00,5.876802417011578,6.76227398071569,112.0,74.76227398071569,port,Close Reach,6.2847348825870855,3.696738674232381,70.0
2025-06-28 09:14:42.900000+00:00,6.923793082926043,2.603797345127475,112.0,70.60379734512748,port,Close Reach,6.457643346512552,3.682799065519737,70.0
2025-06-28 09:14:45+00:00,6.502044483779281,4.227425420449833,112.0,72.22742542044983,port,Close Reach,6.368160081897318,74.55299858514134,70.0
2025-06-28 09:14:47+00:00,7.133067232504952,0.5053121096713653,112.0,68.50531210967137,port,Close Reach,6.252209697756828,73.47274876933625,60.0
2025-06-28 09:14:49+00:00,5.405093193264739,358.6661840697423,112.0,66.66618406974231,port,Close Reach,6.164566057135622,73.17430363534592,60.0
2025-06-28 09:14:51+00:00,5.297050496309123,1.3610249016902571,112.0,69.36102490169026,port,Close Reach,6.161089066296954,72.43998601626292,60.0
2025-06-28 09:14:53+00:00,6.4855748798200175,1.11157167517581,112.0,69.11157167517581,port,Close Reach,6.032322609914535,72.78338374005855,60.0
2025-06-28 09:14:55+00:00,6.484659529585939,0.5558373250348723,112.0,68.55583732503487,port,Close Reach,6.096942334612044,1.175995428451938,60.0
2025-06-28 09:14:57+00:00,6.489234950592855,2.222300728649543,112.0,70.22230072864954,port,Close Reach,6.206410064679611,72.2867735512867,70.0
2025-06-28 09:14:59+00:00,5.728191816752288,0.629242511709208,112.0,68.62924251170921,port,Close Reach,5.885927370928071,143.0296907961478,60.0
2025-06-28 09:15:01+00:00,5.844389146646954,356.9149155158641,112.0,64.9149155158641,port,Close Reach,5.660661617295624,144.67430197202498,60.0
2025-06-28 09:15:03+00:00,4.883161411062323,354.82615789948136,112.0,62.82615789948136,port,Close Reach,5.485576116958063,149.27038481689138,60.0
2025-06-28 09:15:05+00:00,5.3583307614237,8.77889320442074,112.0,76.77889320442074,port,Close Reach,5.528247472736561,155.3948650146429,70.0
2025-06-28 09:15:07+00:00,5.613807448905048,25.202714952981523,112.0,93.20271495298152,port,Beam Reach,5.324370208681541,85.96352873450667,90.0
2025-06-28 09:15:09+00:00,5.941548595644785,31.251643500466855,112.0,99.25164350046686,port,Beam Reach,5.24694980789742,85.13359776946992,90.0
